Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4YhwwHbO9mDx3OUYc8Dkuq,"It Don't Come Easy","Covers","The Smithereens",2018-05-25,187226,28,false,rwinj,2026-06-26T20:34:29Z,"power pop,jangle pop,new wave","Smithereens Record Company",0.561,0.821,6,-8.793,1,0.0318,0.0135,0.0000024,0.395,0.638,120.288,4
spotify:track:7Me0vOSlJfaPY7Pc4GeItd,"Marquee Moon","Marquee Moon","Television",1977-02-08,638426,56,false,rwinj,2026-06-26T20:36:56Z,"proto-punk,post-punk,art rock,new wave","Elektra Records",0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,4
spotify:track:75UvFUebxOBj5Fl5euUqQA,"Naveed","Naveed","Our Lady Peace",1994-03-22,350333,47,false,rwinj,2026-06-26T20:42:56Z,"post-grunge","Epic",0.559,0.765,1,-8.319,1,0.0376,0.000339,0.0691,0.168,0.454,92.174,4
spotify:track:2CFafx1QnpbK4CQVOhzxkT,"Murder By Numbers","Synchronicity (Remastered 2003)","The Police",1983-06-17,276133,53,false,rwinj,2026-06-26T21:45:38Z,"","Polydor Records",0.668,0.507,11,-11.24,0,0.153,0.0257,0.0000256,0.0908,0.803,144.785,3
spotify:track:6QewNVIDKdSl8Y3ycuHIei,"Even Flow","Ten","Pearl Jam",1991-08-27,292579,83,true,rwinj,2026-06-27T15:32:57Z,"grunge,rock,post-grunge","Epic/Legacy",0.394,0.944,10,-6.506,0,0.0761,0.00178,0.00000454,0.298,0.265,105.338,4
spotify:track:4VwPsMcRt1HPVKIdcwY9Uj,"Outshined - Remastered 2016","Badmotorfinger (25th Anniversary Remaster)","Soundgarden",1991-10-08,311000,68,false,rwinj,2026-06-27T15:35:59Z,"grunge,post-grunge,hard rock","A&M",0.485,0.841,2,-6.068,0,0.0307,0.000173,0.00686,0.125,0.551,94.867,4
spotify:track:7GwrtGLmY02SKSil0kH0rH,"Superunknown","Superunknown (20th Anniversary)","Soundgarden",1994-03-09,306920,55,false,rwinj,2026-06-27T15:37:21Z,"grunge,post-grunge,hard rock","A&M",0.291,0.949,0,-3.619,1,0.0574,0.0000585,0.233,0.856,0.296,133.93,4
spotify:track:0g63pVqj263CMsnm7H6BtN,"By Crooked Steps","King Animal (Deluxe Version)","Soundgarden",2012-11-13,240546,40,false,rwinj,2026-06-27T15:40:40Z,"grunge,post-grunge,hard rock","UMC (Universal Music Catalogue)",0.58,0.858,7,-4.577,1,0.0422,0.00103,0.00134,0.192,0.533,120.91,5
spotify:track:3tlwwCJNVuvvnQNdP7XkRF,"Flower","Ultramega OK (Expanded Reissue)","Soundgarden",2017-03-10,206223,45,false,rwinj,2026-06-27T15:43:03Z,"grunge,post-grunge,hard rock","Sub Pop Records",0.47,0.789,7,-5.468,1,0.0562,0.00241,0.0265,0.258,0.336,100.787,4
spotify:track:76JLGXdo2m5TGXgs02bgyR,"Hands All Over","Chris Cornell (Deluxe Edition)","Soundgarden",2018-11-16,361640,28,false,rwinj,2026-06-27T15:46:10Z,"grunge,post-grunge,hard rock","A&M",0.19,0.973,2,-5.057,1,0.0898,0.00219,0.209,0.0831,0.214,181.773,4
spotify:track:1P4NeCeT76MGWkgVV8uRxP,"Hands All Over","Louder Than Love","Soundgarden",1989-01-01,360360,48,false,rwinj,2026-06-27T15:47:08Z,"grunge,post-grunge,hard rock","A&M",0.236,0.931,7,-10.009,1,0.0686,0.0076,0.455,0.104,0.228,181.009,4
spotify:track:6SIV02mskzzc3KXK7t4NHj,"American Girl","Greatest Hits","Tom Petty and the Heartbreakers",2008-05-20,210453,58,false,rwinj,2026-06-28T13:47:43Z,"classic rock","Geffen",0.556,0.734,2,-8.204,1,0.0319,0.452,0.0000584,0.41,0.772,114.275,4
spotify:track:1cfnrxKDTz0kcKVL5EclFG,"Listen To Her Heart","You're Gonna Get It!","Tom Petty and the Heartbreakers",1978-01-01,184960,56,false,rwinj,2026-06-28T21:17:54Z,"classic rock","Tom Petty P&D",0.482,0.908,9,-3.704,1,0.0352,0.335,0.658,0.043,0.375,127.956,4
spotify:track:11oBg7EA3BgPLWrIx4Rv7D,"Legs (2008 Remaster)","Eliminator","ZZ Top",1983-03-23,273906,70,false,rwinj,2026-06-29T14:57:26Z,"southern rock,classic rock,blues rock,rock","BMG Rights Management (US) LLC",0.61,0.946,4,-5.357,1,0.0378,0.00952,0.0705,0.36,0.763,125.398,4
spotify:track:6ITuEsxEy2qPhqMowdDAeI,"Train in Vain (Stand by Me) - Remastered","London Calling (Remastered)","The Clash",1979,192454,67,false,rwinj,2026-06-29T16:54:29Z,"punk","Sony Music UK",0.762,0.722,2,-8.712,1,0.0428,0.0922,0.000368,0.132,0.966,122.769,4
